MID,Sample,Drug,Day,Volume
116,HCI-013EI,Intact,35.0,221.778
116,HCI-013EI,Intact,42.0,459.59549999999984
116,HCI-013EI,Intact,49.0,1059.0300000000002
116,HCI-013EI,Intact,56.0,1755.5875
116,HCI-013EI,Intact,63.0,2888.1485
117,HCI-013EI,Intact,7.0,0.0
117,HCI-013EI,Intact,14.0,21.4375
117,HCI-013EI,Intact,21.0,31.941
117,HCI-013EI,Intact,28.0,41.6025
117,HCI-013EI,Intact,35.0,79.23300000000002
117,HCI-013EI,Intact,42.0,342.4
117,HCI-013EI,Intact,49.0,723.078
117,HCI-013EI,Intact,56.0,1296.875
117,HCI-013EI,Intact,63.0,1793.4
118,HCI-013EI,Intact,7.0,0.0
118,HCI-013EI,Intact,14.0,62.5
118,HCI-013EI,Intact,21.0,92.697
118,HCI-013EI,Intact,28.0,197.516
118,HCI-013EI,Intact,35.0,531.9135000000001
118,HCI-013EI,Intact,42.0,972.0375
118,HCI-013EI,Intact,49.0,1485.8760000000002
118,HCI-013EI,Intact,56.0,1651.9520000000002
118,HCI-013EI,Intact,63.0,1983.553
119,HCI-013EI,OVX,7.0,0.0
119,HCI-013EI,OVX,14.0,0.0
119,HCI-013EI,OVX,21.0,32.0
119,HCI-013EI,OVX,28.0,126.0
119,HCI-013EI,OVX,35.0,256.0
119,HCI-013EI,OVX,42.0,405.0
119,HCI-013EI,OVX,49.0,550.0
119,HCI-013EI,OVX,56.0,1098.5
119,HCI-013EI,OVX,63.0,1098.5
119,HCI-013EI,OVX,70.0,1183.0
120,HCI-013EI,OVX,7.0,0.0
120,HCI-013EI,OVX,14.0,0.0
120,HCI-013EI,OVX,21.0,0.0625
120,HCI-013EI,OVX,28.0,75.0
120,HCI-013EI,OVX,35.0,171.5
120,HCI-013EI,OVX,42.0,320.0
120,HCI-013EI,OVX,49.0,445.5
120,HCI-013EI,OVX,56.0,550.0
120,HCI-013EI,OVX,63.0,1098.5
120,HCI-013EI,OVX,70.0,2601.0
121,HCI-013EI,OVX,7.0,0.0
121,HCI-013EI,OVX,14.0,0.0
121,HCI-013EI,OVX,21.0,0.0625
121,HCI-013EI,OVX,28.0,62.5
121,HCI-013EI,OVX,35.0,246.5
121,HCI-013EI,OVX,42.0,600.0
121,HCI-013EI,OVX,49.0,726.0
121,HCI-013EI,OVX,56.0,1183.0
121,HCI-013EI,OVX,63.0,1080.0
122,HCI-013EI,OVX,7.0,0.0
122,HCI-013EI,OVX,14.0,0.0
122,HCI-013EI,OVX,21.0,0.0625
122,HCI-013EI,OVX,28.0,126.0
122,HCI-013EI,OVX,35.0,405.0
122,HCI-013EI,OVX,42.0,600.0
122,HCI-013EI,OVX,49.0,786.5
122,HCI-013EI,OVX,56.0,1436.5
122,HCI-013EI,OVX,63.0,1764.0
123,HCI-013EI,OVX,7.0,0.0
123,HCI-013EI,OVX,14.0,0.0
123,HCI-013EI,OVX,21.0,18.0
123,HCI-013EI,OVX,28.0,32.0
123,HCI-013EI,OVX,35.0,126.0
123,HCI-013EI,OVX,42.0,196.0
123,HCI-013EI,OVX,49.0,288.0
123,HCI-013EI,OVX,56.0,288.0
123,HCI-013EI,OVX,63.0,445.5
123,HCI-013EI,OVX,70.0,847.0
124,HCI-032,E2,7.0,0.0
124,HCI-032,E2,14.0,0.0
124,HCI-032,E2,21.0,34.2225
124,HCI-032,E2,28.0,98.78399999999998
124,HCI-032,E2,35.0,117.74
124,HCI-032,E2,42.0,187.272
124,HCI-032,E2,49.0,262.808
124,HCI-032,E2,56.0,283.024
124,HCI-032,E2,63.0,306.128
124,HCI-032,E2,70.0,518.94
124,HCI-032,E2,77.0,501.00049999999993
124,HCI-032,E2,84.0,844.74
124,HCI-032,E2,91.0,1032.1905
124,HCI-032,E2,98.0,1225.804
124,HCI-032,E2,105.0,1421.55
125,HCI-032,OVX,7.0,11.299500000000002
125,HCI-032,OVX,14.0,10.14
125,HCI-032,OVX,21.0,13.72
125,HCI-032,OVX,28.0,36.14149999999999
125,HCI-032,OVX,35.0,20.480000000000004
125,HCI-032,OVX,42.0,40.0
125,HCI-032,OVX,49.0,61.056000000000004
125,HCI-032,OVX,56.0,47.43200000000001
125,HCI-032,OVX,63.0,55.6875
125,HCI-032,OVX,70.0,81.64800000000002
125,HCI-032,OVX,77.0,87.725
125,HCI-032,OVX,84.0,168.77599999999995
125,HCI-032,OVX,91.0,121.086
125,HCI-032,OVX,98.0,166.63500000000005
125,HCI-032,OVX,105.0,233.928
125,HCI-032,OVX,112.0,214.24500000000003
125,HCI-032,OVX,119.0,206.68099999999995
125,HCI-032,OVX,126.0,268.363
125,HCI-032,OVX,133.0,364.366
125,HCI-032,OVX,140.0,360.09600000000006
126,HCI-032,OVX,7.0,15.376000000000005
126,HCI-032,OVX,14.0,24.624000000000002
126,HCI-032,OVX,21.0,13.486500000000005
126,HCI-032,OVX,28.0,51.842
126,HCI-032,OVX,35.0,20.480000000000004
126,HCI-032,OVX,42.0,26.695500000000006
126,HCI-032,OVX,49.0,26.695500000000006
126,HCI-032,OVX,56.0,33.54050000000001
126,HCI-032,OVX,63.0,41.1845
126,HCI-032,OVX,70.0,41.1845
126,HCI-032,OVX,77.0,63.74999999999999
126,HCI-032,OVX,84.0,145.92600000000002
126,HCI-032,OVX,91.0,147.968
126,HCI-032,OVX,98.0,90.944
126,HCI-032,OVX,105.0,145.40800000000004
126,HCI-032,OVX,112.0,186.517
126,HCI-032,OVX,119.0,210.9375
126,HCI-032,OVX,126.0,176.4
126,HCI-032,OVX,133.0,239.805
126,HCI-032,OVX,140.0,276.82199999999995
127,HCI-032,OVX,7.0,0.0
127,HCI-032,OVX,14.0,12.152000000000001
127,HCI-032,OVX,21.0,11.299500000000002
127,HCI-032,OVX,28.0,38.80800000000001
127,HCI-032,OVX,35.0,16.384000000000004
127,HCI-032,OVX,42.0,28.88
127,HCI-032,OVX,49.0,16.650000000000002
127,HCI-032,OVX,56.0,29.4335
127,HCI-032,OVX,63.0,30.8025
127,HCI-032,OVX,70.0,29.808000000000003
127,HCI-032,OVX,77.0,29.808000000000003
127,HCI-032,OVX,84.0,31.046
127,HCI-032,OVX,91.0,37.8225
127,HCI-032,OVX,98.0,47.43200000000001
127,HCI-032,OVX,105.0,67.62599999999999
127,HCI-032,OVX,112.0,84.69999999999997
127,HCI-032,OVX,119.0,92.5965
127,HCI-032,OVX,126.0,93.312
127,HCI-032,OVX,133.0,109.76
127,HCI-032,OVX,140.0,129.6
128,HCI-032,OVX,7.0,18.432000000000006
128,HCI-032,OVX,14.0,4.0
128,HCI-032,OVX,21.0,0.0625
128,HCI-032,OVX,28.0,32.49
128,HCI-032,OVX,35.0,54.08000000000001
128,HCI-032,OVX,42.0,38.663000000000004
128,HCI-032,OVX,49.0,32.8
128,HCI-032,OVX,56.0,102.602
128,HCI-032,OVX,63.0,93.312
128,HCI-032,OVX,70.0,112.694
128,HCI-032,OVX,77.0,114.87299999999999
128,HCI-032,OVX,84.0,154.2125
128,HCI-032,OVX,91.0,157.115
128,HCI-032,OVX,98.0,178.53750000000005
128,HCI-032,OVX,105.0,204.1605
128,HCI-032,OVX,112.0,243.08900000000003
128,HCI-032,OVX,119.0,255.528
128,HCI-032,OVX,126.0,240.318
128,HCI-032,OVX,133.0,275.684
128,HCI-032,OVX,140.0,340.7360000000001
129,HCI-032EI,Intact,7.0,17.92
129,HCI-032EI,Intact,14.0,20.23
129,HCI-032EI,Intact,21.0,25.92
129,HCI-032EI,Intact,28.0,32.7015
129,HCI-032EI,Intact,35.0,45.3005
129,HCI-032EI,Intact,42.0,68.92649999999999
129,HCI-032EI,Intact,49.0,67.22800000000001
129,HCI-032EI,Intact,56.0,84.56400000000002
129,HCI-032EI,Intact,63.0,102.3435
129,HCI-032EI,Intact,70.0,139.264
129,HCI-032EI,Intact,77.0,134.54000000000002
129,HCI-032EI,Intact,84.0,130.235
129,HCI-032EI,Intact,91.0,195.201
129,HCI-032EI,Intact,98.0,235.468
129,HCI-032EI,Intact,105.0,209.2015
129,HCI-032EI,Intact,112.0,305.0865
129,HCI-032EI,Intact,119.0,253.125
129,HCI-032EI,Intact,126.0,285.948
129,HCI-032EI,Intact,133.0,318.2085
129,HCI-032EI,Intact,140.0,365.11700000000013
130,HCI-032EI,Intact,7.0,15.376000000000005
130,HCI-032EI,Intact,14.0,13.5
130,HCI-032EI,Intact,21.0,4.0
130,HCI-032EI,Intact,28.0,10.975999999999996
130,HCI-032EI,Intact,35.0,13.5
130,HCI-032EI,Intact,42.0,21.4375
130,HCI-032EI,Intact,49.0,0.0
130,HCI-032EI,Intact,56.0,17.408
130,HCI-032EI,Intact,63.0,20.23
130,HCI-032EI,Intact,70.0,19.652
130,HCI-032EI,Intact,77.0,18.513
130,HCI-032EI,Intact,84.0,22.542
130,HCI-032EI,Intact,91.0,27.380000000000006
130,HCI-032EI,Intact,98.0,23.328000000000007
130,HCI-032EI,Intact,105.0,24.5
130,HCI-032EI,Intact,112.0,34.2225
130,HCI-032EI,Intact,119.0,24.624000000000002
130,HCI-032EI,Intact,126.0,29.602
130,HCI-032EI,Intact,133.0,27.216000000000005
130,HCI-032EI,Intact,140.0,33.461999999999996
131,HCI-032EI,Intact,7.0,0.0
131,HCI-032EI,Intact,14.0,9.841500000000002
131,HCI-032EI,Intact,21.0,0.0
131,HCI-032EI,Intact,28.0,10.975999999999996
131,HCI-032EI,Intact,35.0,13.5
131,HCI-032EI,Intact,42.0,20.23
131,HCI-032EI,Intact,49.0,19.602
131,HCI-032EI,Intact,56.0,22.6625
131,HCI-032EI,Intact,63.0,20.808000000000003
131,HCI-032EI,Intact,70.0,23.12
131,HCI-032EI,Intact,77.0,20.23
131,HCI-032EI,Intact,84.0,20.690999999999995
131,HCI-032EI,Intact,91.0,33.212
131,HCI-032EI,Intact,98.0,24.276
131,HCI-032EI,Intact,105.0,37.6
131,HCI-032EI,Intact,112.0,58.82450000000002
131,HCI-032EI,Intact,119.0,43.4515
131,HCI-032EI,Intact,126.0,61.056000000000004
131,HCI-032EI,Intact,133.0,40.0
131,HCI-032EI,Intact,140.0,58.752
132,HCI-032EI,Intact,7.0,13.5
132,HCI-032EI,Intact,14.0,16.896
132,HCI-032EI,Intact,21.0,4.0
132,HCI-032EI,Intact,28.0,23.8875
132,HCI-032EI,Intact,35.0,54.675
132,HCI-032EI,Intact,42.0,40.344
132,HCI-032EI,Intact,49.0,46.225
132,HCI-032EI,Intact,56.0,60.74750000000001
132,HCI-032EI,Intact,63.0,72.5
132,HCI-032EI,Intact,70.0,86.52800000000002
132,HCI-032EI,Intact,77.0,105.875
132,HCI-032EI,Intact,84.0,143.65
132,HCI-032EI,Intact,91.0,171.11249999999995
132,HCI-032EI,Intact,98.0,196.0
132,HCI-032EI,Intact,105.0,214.2425
132,HCI-032EI,Intact,112.0,264.894
132,HCI-032EI,Intact,119.0,303.1090000000001
132,HCI-032EI,Intact,126.0,352.8
132,HCI-032EI,Intact,133.0,403.27500000000015
132,HCI-032EI,Intact,140.0,463.44
133,HCI-032EI,Intact,7.0,0.0
133,HCI-032EI,Intact,14.0,0.0
133,HCI-032EI,Intact,21.0,4.0
133,HCI-032EI,Intact,28.0,0.0
133,HCI-032EI,Intact,35.0,19.968000000000004
133,HCI-032EI,Intact,42.0,19.456000000000003
133,HCI-032EI,Intact,49.0,18.944000000000006
133,HCI-032EI,Intact,56.0,22.869
133,HCI-032EI,Intact,63.0,25.432
133,HCI-032EI,Intact,70.0,19.968000000000004
133,HCI-032EI,Intact,77.0,26.568
133,HCI-032EI,Intact,84.0,23.8875
133,HCI-032EI,Intact,91.0,31.768
133,HCI-032EI,Intact,98.0,37.2645
133,HCI-032EI,Intact,105.0,35.7435
133,HCI-032EI,Intact,112.0,47.43200000000001
133,HCI-032EI,Intact,119.0,29.808000000000003
133,HCI-032EI,Intact,126.0,46.46400000000001
133,HCI-032EI,Intact,133.0,55.6875
133,HCI-032EI,Intact,140.0,54.675
134,HCI-032EI,OVX,7.0,13.8765
134,HCI-032EI,OVX,14.0,24.624000000000002
134,HCI-032EI,OVX,21.0,24.5
134,HCI-032EI,OVX,28.0,39.546
134,HCI-032EI,OVX,35.0,44.5465
134,HCI-032EI,OVX,42.0,44.982
134,HCI-032EI,OVX,49.0,60.30599999999999
134,HCI-032EI,OVX,56.0,64.061
134,HCI-032EI,OVX,63.0,70.27199999999999
134,HCI-032EI,OVX,70.0,124.2
134,HCI-032EI,OVX,77.0,109.33
134,HCI-032EI,OVX,84.0,127.8
134,HCI-032EI,OVX,91.0,142.22800000000004
134,HCI-032EI,OVX,98.0,170.582
134,HCI-032EI,OVX,105.0,220.32
134,HCI-032EI,OVX,112.0,211.722
134,HCI-032EI,OVX,119.0,196.52
134,HCI-032EI,OVX,126.0,208.25
134,HCI-032EI,OVX,133.0,217.72800000000004
134,HCI-032EI,OVX,140.0,249.01800000000003
135,HCI-032EI,OVX,7.0,0.0
135,HCI-032EI,OVX,14.0,0.0
135,HCI-032EI,OVX,21.0,0.0
135,HCI-032EI,OVX,28.0,0.0
135,HCI-032EI,OVX,35.0,20.480000000000004
135,HCI-032EI,OVX,42.0,24.624000000000002
135,HCI-032EI,OVX,49.0,24.276
135,HCI-032EI,OVX,56.0,41.45399999999999
135,HCI-032EI,OVX,63.0,37.2645
135,HCI-032EI,OVX,70.0,24.5
135,HCI-032EI,OVX,77.0,26.950000000000006
135,HCI-032EI,OVX,84.0,28.9
135,HCI-032EI,OVX,91.0,40.344
135,HCI-032EI,OVX,98.0,50.33600000000001
135,HCI-032EI,OVX,105.0,49.392
135,HCI-032EI,OVX,112.0,55.6875
135,HCI-032EI,OVX,119.0,50.273999999999994
135,HCI-032EI,OVX,126.0,62.775
135,HCI-032EI,OVX,133.0,67.37450000000001
135,HCI-032EI,OVX,140.0,60.75
136,HCI-032EI,OVX,7.0,0.0
136,HCI-032EI,OVX,14.0,13.5
136,HCI-032EI,OVX,21.0,0.0
136,HCI-032EI,OVX,28.0,27.380000000000006
136,HCI-032EI,OVX,35.0,29.4335
136,HCI-032EI,OVX,42.0,41.45399999999999
136,HCI-032EI,OVX,49.0,47.5875
136,HCI-032EI,OVX,56.0,42.025
136,HCI-032EI,OVX,63.0,38.4
136,HCI-032EI,OVX,70.0,59.64300000000002
136,HCI-032EI,OVX,77.0,42.025
136,HCI-032EI,OVX,84.0,50.8475
136,HCI-032EI,OVX,91.0,43.706
136,HCI-032EI,OVX,98.0,62.95650000000001
136,HCI-032EI,OVX,105.0,63.47999999999999
136,HCI-032EI,OVX,112.0,55.47
136,HCI-032EI,OVX,119.0,54.20800000000001
136,HCI-032EI,OVX,126.0,55.6875
136,HCI-032EI,OVX,133.0,56.14400000000001
136,HCI-032EI,OVX,140.0,61.36399999999999
137,HCI-032EI,OVX,7.0,10.975999999999996
137,HCI-032EI,OVX,14.0,17.9685
137,HCI-032EI,OVX,21.0,23.4135
137,HCI-032EI,OVX,28.0,39.546
137,HCI-032EI,OVX,35.0,31.75200000000001
137,HCI-032EI,OVX,42.0,42.4
137,HCI-032EI,OVX,49.0,63.47999999999999
137,HCI-032EI,OVX,56.0,83.82400000000001
137,HCI-032EI,OVX,63.0,49.6
137,HCI-032EI,OVX,70.0,59.04800000000001
137,HCI-032EI,OVX,77.0,49.5895
137,HCI-032EI,OVX,84.0,71.79250000000002
137,HCI-032EI,OVX,91.0,79.23300000000002
137,HCI-032EI,OVX,98.0,88.75
137,HCI-032EI,OVX,105.0,89.7345
137,HCI-032EI,OVX,112.0,112.896
137,HCI-032EI,OVX,119.0,98.696
137,HCI-032EI,OVX,126.0,120.213
137,HCI-032EI,OVX,133.0,127.0565
137,HCI-032EI,OVX,140.0,156.7755
138,HCI-032EI,OVX,7.0,0.0
138,HCI-032EI,OVX,14.0,9.841500000000002
138,HCI-032EI,OVX,21.0,4.0
138,HCI-032EI,OVX,28.0,7.8125
138,HCI-032EI,OVX,35.0,7.8125
138,HCI-032EI,OVX,42.0,7.8125
138,HCI-032EI,OVX,49.0,9.841500000000002
138,HCI-032EI,OVX,56.0,9.841500000000002
138,HCI-032EI,OVX,63.0,4.0
138,HCI-032EI,OVX,70.0,13.5
138,HCI-032EI,OVX,77.0,7.8125
138,HCI-032EI,OVX,84.0,4.0
138,HCI-032EI,OVX,91.0,9.126
138,HCI-032EI,OVX,98.0,11.299500000000002
138,HCI-032EI,OVX,105.0,7.8125
138,HCI-032EI,OVX,112.0,11.492
138,HCI-032EI,OVX,119.0,10.975999999999996
138,HCI-032EI,OVX,126.0,8.788000000000002
138,HCI-032EI,OVX,133.0,8.788000000000002
138,HCI-032EI,OVX,140.0,10.975999999999996
139,HCI-040,E2,7.0,0.0
139,HCI-040,E2,14.0,0.0
139,HCI-040,E2,21.0,0.0
139,HCI-040,E2,28.0,284.8
139,HCI-040,E2,35.0,295.245
139,HCI-040,E2,42.0,358.22800000000007
139,HCI-040,E2,49.0,477.042
139,HCI-040,E2,56.0,989.5975
139,HCI-040,E2,63.0,1301.094
140,HCI-040,E2,7.0,0.0
140,HCI-040,E2,14.0,0.0
140,HCI-040,E2,21.0,0.0
140,HCI-040,E2,28.0,254.947
140,HCI-040,E2,35.0,253.125
140,HCI-040,E2,42.0,242.4695
140,HCI-040,E2,49.0,294.4
140,HCI-040,E2,56.0,346.8
140,HCI-040,E2,63.0,493.05599999999987
140,HCI-040,E2,70.0,734.2175000000002
140,HCI-040,E2,77.0,995.7439999999999
140,HCI-040,E2,84.0,1306.4489999999996
141,HCI-040,E2,7.0,0.0
141,HCI-040,E2,14.0,0.0
141,HCI-040,E2,21.0,0.0
141,HCI-040,E2,28.0,151.9
141,HCI-040,E2,35.0,245.13400000000001
141,HCI-040,E2,42.0,502.272
141,HCI-040,E2,49.0,576.3565
141,HCI-040,E2,56.0,784.2564999999997
141,HCI-040,E2,63.0,1086.5319999999997
141,HCI-040,E2,70.0,1285.9560000000001
142,HCI-040,E2,7.0,0.0
142,HCI-040,E2,14.0,0.0
142,HCI-040,E2,21.0,0.0
142,HCI-040,E2,28.0,97.47
142,HCI-040,E2,35.0,114.376
142,HCI-040,E2,42.0,249.64
142,HCI-040,E2,49.0,368.55
142,HCI-040,E2,56.0,490.05
142,HCI-040,E2,63.0,504.75150000000014
142,HCI-040,E2,70.0,589.4720000000002
142,HCI-040,E2,77.0,812.25
142,HCI-040,E2,84.0,936.0
143,HCI-040,E2,7.0,0.0
143,HCI-040,E2,14.0,0.0
143,HCI-040,E2,21.0,0.0
143,HCI-040,E2,28.0,0.0625
143,HCI-040,E2,35.0,67.5
143,HCI-040,E2,42.0,280.845
143,HCI-040,E2,49.0,287.086
143,HCI-040,E2,56.0,568.4580000000001
143,HCI-040,E2,63.0,1007.8125
143,HCI-040,E2,70.0,1259.05
143,HCI-040,E2,77.0,1450.4979999999998
143,HCI-040,E2,84.0,3094.2000000000007
144,HCI-040,OVX,7.0,0.0
144,HCI-040,OVX,14.0,0.0
144,HCI-040,OVX,21.0,0.0
144,HCI-040,OVX,28.0,28.749
144,HCI-040,OVX,35.0,31.768
144,HCI-040,OVX,42.0,73.00800000000002
144,HCI-040,OVX,49.0,78.41600000000003
144,HCI-040,OVX,56.0,162.6625
144,HCI-040,OVX,63.0,149.91600000000003
144,HCI-040,OVX,70.0,216.5625
144,HCI-040,OVX,77.0,249.444
144,HCI-040,OVX,84.0,272.0
145,HCI-040,OVX,7.0,0.0
145,HCI-040,OVX,14.0,0.0
145,HCI-040,OVX,21.0,0.0
145,HCI-040,OVX,28.0,0.0625
145,HCI-040,OVX,35.0,0.0625
145,HCI-040,OVX,42.0,39.69000000000001
145,HCI-040,OVX,49.0,53.95799999999999
145,HCI-040,OVX,56.0,80.19000000000003
145,HCI-040,OVX,63.0,86.2125
145,HCI-040,OVX,70.0,99.238
145,HCI-040,OVX,77.0,159.528
145,HCI-040,OVX,84.0,166.63500000000005
146,HCI-040,OVX,7.0,0.0
146,HCI-040,OVX,14.0,0.0
146,HCI-040,OVX,21.0,0.0
146,HCI-040,OVX,28.0,4.0
146,HCI-040,OVX,35.0,23.328000000000007
146,HCI-040,OVX,42.0,36.982
146,HCI-040,OVX,49.0,65.0
146,HCI-040,OVX,56.0,104.28399999999999
146,HCI-040,OVX,63.0,100.719
146,HCI-040,OVX,70.0,94.07999999999998
146,HCI-040,OVX,77.0,97.21600000000001
146,HCI-040,OVX,84.0,143.36
147,HCI-040,OVX,7.0,0.0
147,HCI-040,OVX,14.0,0.0
147,HCI-040,OVX,21.0,0.0
147,HCI-040,OVX,28.0,43.56000000000001
147,HCI-040,OVX,35.0,48.66799999999999
147,HCI-040,OVX,42.0,52.89999999999999
147,HCI-040,OVX,49.0,100.719
147,HCI-040,OVX,56.0,164.15200000000002
147,HCI-040,OVX,63.0,178.85
147,HCI-040,OVX,70.0,202.502
147,HCI-040,OVX,77.0,231.231
147,HCI-040,OVX,84.0,262.4
148,HCI-040,OVX,7.0,0.0
148,HCI-040,OVX,14.0,0.0
148,HCI-040,OVX,21.0,0.0
149,HCI-040EI,Intact,7.0,0.0
149,HCI-040EI,Intact,14.0,14.111999999999998
149,HCI-040EI,Intact,21.0,25.1125
149,HCI-040EI,Intact,28.0,30.324
149,HCI-040EI,Intact,35.0,43.4515
149,HCI-040EI,Intact,42.0,52.65
149,HCI-040EI,Intact,49.0,52.27200000000001
149,HCI-040EI,Intact,56.0,59.24799999999998
149,HCI-040EI,Intact,63.0,60.30599999999999
149,HCI-040EI,Intact,70.0,82.47200000000002
149,HCI-040EI,Intact,77.0,105.96600000000001
149,HCI-040EI,Intact,84.0,183.75
149,HCI-040EI,Intact,91.0,148.83749999999995
149,HCI-040EI,Intact,98.0,226.4825
149,HCI-040EI,Intact,105.0,234.47600000000003
149,HCI-040EI,Intact,112.0,253.125
149,HCI-040EI,Intact,119.0,411.89200000000005
149,HCI-040EI,Intact,126.0,423.19999999999993
149,HCI-040EI,Intact,133.0,545.7219999999999
149,HCI-040EI,Intact,140.0,615.3220000000001
150,HCI-040EI,Intact,7.0,0.0
150,HCI-040EI,Intact,14.0,14.297
150,HCI-040EI,Intact,21.0,25.92
150,HCI-040EI,Intact,28.0,30.11800000000001
150,HCI-040EI,Intact,35.0,32.7015
150,HCI-040EI,Intact,42.0,23.698
150,HCI-040EI,Intact,49.0,27.216000000000005
150,HCI-040EI,Intact,56.0,32.1715
150,HCI-040EI,Intact,63.0,36.0
150,HCI-040EI,Intact,70.0,34.225
150,HCI-040EI,Intact,77.0,38.4
150,HCI-040EI,Intact,84.0,53.621
150,HCI-040EI,Intact,91.0,70.68800000000002
150,HCI-040EI,Intact,98.0,53.802
150,HCI-040EI,Intact,105.0,68.47900000000001
150,HCI-040EI,Intact,112.0,91.936
150,HCI-040EI,Intact,119.0,171.11249999999995
150,HCI-040EI,Intact,126.0,220.32
150,HCI-040EI,Intact,133.0,249.158
150,HCI-040EI,Intact,140.0,309.30400000000003
151,HCI-040EI,Intact,7.0,0.0
151,HCI-040EI,Intact,14.0,23.976000000000006
151,HCI-040EI,Intact,21.0,27.216000000000005
151,HCI-040EI,Intact,28.0,42.336000000000006
151,HCI-040EI,Intact,35.0,33.461999999999996
151,HCI-040EI,Intact,42.0,35.2
151,HCI-040EI,Intact,49.0,43.706
151,HCI-040EI,Intact,56.0,57.132
151,HCI-040EI,Intact,63.0,72.5
151,HCI-040EI,Intact,70.0,69.12
151,HCI-040EI,Intact,77.0,91.2925
151,HCI-040EI,Intact,84.0,124.46799999999999
151,HCI-040EI,Intact,91.0,111.925
151,HCI-040EI,Intact,98.0,162.72899999999996
151,HCI-040EI,Intact,105.0,129.96
151,HCI-040EI,Intact,112.0,220.5
151,HCI-040EI,Intact,119.0,233.28000000000003
151,HCI-040EI,Intact,126.0,270.0
151,HCI-040EI,Intact,133.0,326.11400000000003
151,HCI-040EI,Intact,140.0,423.19999999999993
152,HCI-040EI,Intact,7.0,0.0
152,HCI-040EI,Intact,14.0,19.968000000000004
152,HCI-040EI,Intact,21.0,30.8025
152,HCI-040EI,Intact,28.0,40.0
152,HCI-040EI,Intact,35.0,68.47900000000001
152,HCI-040EI,Intact,42.0,95.506
152,HCI-040EI,Intact,49.0,99.7195
152,HCI-040EI,Intact,56.0,153.76000000000005
152,HCI-040EI,Intact,63.0,140.4
152,HCI-040EI,Intact,70.0,174.08000000000004
152,HCI-040EI,Intact,77.0,203.456
152,HCI-040EI,Intact,84.0,274.36
152,HCI-040EI,Intact,91.0,332.8
152,HCI-040EI,Intact,98.0,534.528
152,HCI-040EI,Intact,105.0,520.7040000000002
152,HCI-040EI,Intact,112.0,625.0
152,HCI-040EI,Intact,119.0,625.6985
152,HCI-040EI,Intact,126.0,703.0400000000002
152,HCI-040EI,Intact,133.0,868.6305
152,HCI-040EI,Intact,140.0,999.297
153,HCI-040EI,Intact,7.0,0.0
153,HCI-040EI,Intact,14.0,25.272
153,HCI-040EI,Intact,21.0,43.706
153,HCI-040EI,Intact,28.0,44.376000000000005
153,HCI-040EI,Intact,35.0,49.368
153,HCI-040EI,Intact,42.0,61.056000000000004
153,HCI-040EI,Intact,49.0,87.88000000000002
153,HCI-040EI,Intact,56.0,89.88799999999999
153,HCI-040EI,Intact,63.0,89.88799999999999
153,HCI-040EI,Intact,70.0,83.75
153,HCI-040EI,Intact,77.0,99.7195
153,HCI-040EI,Intact,84.0,113.4375
153,HCI-040EI,Intact,91.0,158.76
153,HCI-040EI,Intact,98.0,193.842
153,HCI-040EI,Intact,105.0,208.7385
153,HCI-040EI,Intact,112.0,236.92700000000002
153,HCI-040EI,Intact,119.0,271.779
153,HCI-040EI,Intact,126.0,341.17199999999997
153,HCI-040EI,Intact,133.0,373.968
153,HCI-040EI,Intact,140.0,411.825
154,HCI-040EI,OVX,7.0,0.0
154,HCI-040EI,OVX,14.0,26.695500000000006
154,HCI-040EI,OVX,21.0,27.380000000000006
154,HCI-040EI,OVX,28.0,42.025
154,HCI-040EI,OVX,35.0,50.78399999999999
154,HCI-040EI,OVX,42.0,71.52749999999997
154,HCI-040EI,OVX,49.0,71.52749999999997
154,HCI-040EI,OVX,56.0,126.0
154,HCI-040EI,OVX,63.0,128.33550000000002
154,HCI-040EI,OVX,70.0,131.5845
154,HCI-040EI,OVX,77.0,167.44499999999996
154,HCI-040EI,OVX,84.0,252.05
154,HCI-040EI,OVX,91.0,272.16
154,HCI-040EI,OVX,98.0,352.6165000000001
154,HCI-040EI,OVX,105.0,352.872
154,HCI-040EI,OVX,112.0,521.7029999999999
154,HCI-040EI,OVX,119.0,578.758
154,HCI-040EI,OVX,126.0,730.0
154,HCI-040EI,OVX,133.0,886.4639999999999
154,HCI-040EI,OVX,140.0,991.8405
155,HCI-040EI,OVX,7.0,0.0
155,HCI-040EI,OVX,14.0,25.272
155,HCI-040EI,OVX,21.0,35.301
155,HCI-040EI,OVX,28.0,30.8025
155,HCI-040EI,OVX,35.0,29.4335
155,HCI-040EI,OVX,42.0,46.225
155,HCI-040EI,OVX,49.0,25.92
155,HCI-040EI,OVX,56.0,61.056000000000004
155,HCI-040EI,OVX,63.0,51.842
155,HCI-040EI,OVX,70.0,70.82950000000002
155,HCI-040EI,OVX,77.0,67.22800000000001
155,HCI-040EI,OVX,84.0,98.3125
155,HCI-040EI,OVX,91.0,85.0
155,HCI-040EI,OVX,98.0,94.1015
155,HCI-040EI,OVX,105.0,122.786
155,HCI-040EI,OVX,112.0,147.99400000000003
155,HCI-040EI,OVX,119.0,145.79999999999995
155,HCI-040EI,OVX,126.0,153.0
155,HCI-040EI,OVX,133.0,180.22400000000005
155,HCI-040EI,OVX,140.0,210.983
156,HCI-040EI,OVX,7.0,0.0
156,HCI-040EI,OVX,14.0,4.0
156,HCI-040EI,OVX,21.0,0.0
