MID,Sample,Drug,Day,Volume,excel_sheet
248,HCI-011,Fulvestrant (200 mg/kg),12.0,37.044,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),15.0,46.575,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),17.0,62.426,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),19.0,70.272,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),22.0,102.85,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),24.0,145.408,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),26.0,148.8375,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),29.0,114.92,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),31.0,103.968,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),33.0,90.944,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),36.0,74.431,3f mid
248,HCI-011,Fulvestrant (200 mg/kg),38.0,99.825,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),1.0,150.282,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),3.0,122.793,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),5.0,109.33,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),8.0,76.25,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),10.0,103.968,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),12.0,86.25,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),15.0,133.2,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),17.0,154.638,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),19.0,85.176,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),22.0,117.6,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),24.0,75.106,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),26.0,119.422,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),29.0,123.5755,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),31.0,154.2125,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),33.0,89.376,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),36.0,65.1655,3f mid
249,HCI-011,Fulvestrant (200 mg/kg),38.0,92.3355,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),1.0,93.775,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),3.0,54.675,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),5.0,58.725,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),8.0,50.8475,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),10.0,60.016,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),12.0,93.775,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),15.0,89.888,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),17.0,75.429,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),19.0,107.217,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),22.0,73.75,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),24.0,115.2,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),26.0,154.638,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),29.0,100.602,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),31.0,120.0945,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),33.0,89.7345,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),36.0,99.144,3f mid
250,HCI-011,Fulvestrant (200 mg/kg),38.0,107.648,3f mid
251,HCI-011,Vehicle,1.0,98.696,3f mid
251,HCI-011,Vehicle,3.0,130.144,3f mid
251,HCI-011,Vehicle,5.0,182.59,3f mid
251,HCI-011,Vehicle,8.0,249.696,3f mid
251,HCI-011,Vehicle,10.0,313.632,3f mid
251,HCI-011,Vehicle,12.0,466.0125,3f mid
251,HCI-011,Vehicle,15.0,550.525,3f mid
251,HCI-011,Vehicle,17.0,737.3255,3f mid
251,HCI-011,Vehicle,19.0,729.3715,3f mid
251,HCI-011,Vehicle,22.0,1031.55,3f mid
251,HCI-011,Vehicle,24.0,1372.8825,3f mid
251,HCI-011,Vehicle,26.0,1671.2665,3f mid
251,HCI-011,Vehicle,29.0,1658.475,3f mid
251,HCI-011,Vehicle,31.0,1775.616,3f mid
251,HCI-011,Vehicle,33.0,2378.475,3f mid
251,HCI-011,Vehicle,36.0,2510.6125,3f mid
251,HCI-011,Vehicle,38.0,3021.975,3f mid
252,HCI-011,Vehicle,1.0,141.398,3f mid
252,HCI-011,Vehicle,3.0,185.9,3f mid
252,HCI-011,Vehicle,5.0,282.437,3f mid
252,HCI-011,Vehicle,8.0,406.802,3f mid
252,HCI-011,Vehicle,10.0,786.52,3f mid
252,HCI-011,Vehicle,12.0,828.144,3f mid
252,HCI-011,Vehicle,15.0,915.624,3f mid
252,HCI-011,Vehicle,17.0,979.776,3f mid
252,HCI-011,Vehicle,19.0,910.35,3f mid
252,HCI-011,Vehicle,22.0,1380.6975,3f mid
252,HCI-011,Vehicle,24.0,2019.0445,3f mid
253,HCI-011,Vehicle,1.0,130.696,3f mid
253,HCI-011,Vehicle,3.0,274.36,3f mid
253,HCI-011,Vehicle,5.0,406.451,3f mid
253,HCI-011,Vehicle,8.0,758.5435,3f mid
253,HCI-011,Vehicle,10.0,800.0,3f mid
253,HCI-011,Vehicle,12.0,998.001,3f mid
253,HCI-011,Vehicle,15.0,1166.4,3f mid
253,HCI-011,Vehicle,17.0,1260.0,3f mid
253,HCI-011,Vehicle,19.0,1332.0,3f mid
253,HCI-011,Vehicle,22.0,1687.864,3f mid
253,HCI-011,Vehicle,24.0,2097.2,3f mid
254,HCI-011,Vehicle,1.0,126.852,3f mid
254,HCI-011,Vehicle,3.0,161.604,3f mid
254,HCI-011,Vehicle,5.0,220.32,3f mid
254,HCI-011,Vehicle,8.0,363.384,3f mid
254,HCI-011,Vehicle,10.0,502.2,3f mid
254,HCI-011,Vehicle,12.0,564.0625,3f mid
254,HCI-011,Vehicle,15.0,550.525,3f mid
254,HCI-011,Vehicle,17.0,801.43,3f mid
254,HCI-011,Vehicle,19.0,911.754,3f mid
254,HCI-011,Vehicle,22.0,1320.3125,3f mid
254,HCI-011,Vehicle,24.0,1272.582,3f mid
254,HCI-011,Vehicle,26.0,1492.344,3f mid
254,HCI-011,Vehicle,29.0,1883.7975,3f mid
254,HCI-011,Vehicle,31.0,1961.0815,3f mid
254,HCI-011,Vehicle,33.0,2001.024,3f mid
254,HCI-011,Vehicle,36.0,2238.75,3f mid
254,HCI-011,Vehicle,38.0,2402.816,3f mid
255,HCI-017,Fulvestrant (40 mg/kg),1.0,65.0,3f right
255,HCI-017,Fulvestrant (40 mg/kg),3.0,73.008,3f right
255,HCI-017,Fulvestrant (40 mg/kg),5.0,63.36,3f right
255,HCI-017,Fulvestrant (40 mg/kg),8.0,72.03,3f right
255,HCI-017,Fulvestrant (40 mg/kg),10.0,78.75,3f right
255,HCI-017,Fulvestrant (40 mg/kg),12.0,72.5,3f right
255,HCI-017,Fulvestrant (40 mg/kg),15.0,82.472,3f right
255,HCI-017,Fulvestrant (40 mg/kg),17.0,82.472,3f right
255,HCI-017,Fulvestrant (40 mg/kg),19.0,73.75,3f right
255,HCI-017,Fulvestrant (40 mg/kg),22.0,66.816,3f right
255,HCI-017,Fulvestrant (40 mg/kg),24.0,64.512,3f right
255,HCI-017,Fulvestrant (40 mg/kg),26.0,57.132,3f right
255,HCI-017,Fulvestrant (40 mg/kg),29.0,54.675,3f right
255,HCI-017,Fulvestrant (40 mg/kg),31.0,59.248,3f right
255,HCI-017,Fulvestrant (40 mg/kg),33.0,69.629,3f right
255,HCI-017,Fulvestrant (40 mg/kg),36.0,68.4285,3f right
255,HCI-017,Fulvestrant (40 mg/kg),38.0,72.5,3f right
255,HCI-017,Fulvestrant (40 mg/kg),40.0,89.888,3f right
255,HCI-017,Fulvestrant (40 mg/kg),43.0,32.7015,3f right
255,HCI-017,Fulvestrant (40 mg/kg),45.0,40.572,3f right
255,HCI-017,Fulvestrant (40 mg/kg),47.0,43.218,3f right
256,HCI-017,Fulvestrant (40 mg/kg),1.0,57.6,3f right
256,HCI-017,Fulvestrant (40 mg/kg),3.0,59.904,3f right
256,HCI-017,Fulvestrant (40 mg/kg),5.0,30.324,3f right
256,HCI-017,Fulvestrant (40 mg/kg),8.0,39.69,3f right
256,HCI-017,Fulvestrant (40 mg/kg),10.0,55.225,3f right
256,HCI-017,Fulvestrant (40 mg/kg),12.0,41.6025,3f right
256,HCI-017,Fulvestrant (40 mg/kg),15.0,49.923,3f right
256,HCI-017,Fulvestrant (40 mg/kg),17.0,48.074,3f right
256,HCI-017,Fulvestrant (40 mg/kg),19.0,46.746,3f right
256,HCI-017,Fulvestrant (40 mg/kg),22.0,40.572,3f right
256,HCI-017,Fulvestrant (40 mg/kg),24.0,40.572,3f right
256,HCI-017,Fulvestrant (40 mg/kg),26.0,44.528,3f right
256,HCI-017,Fulvestrant (40 mg/kg),29.0,46.575,3f right
256,HCI-017,Fulvestrant (40 mg/kg),31.0,40.572,3f right
256,HCI-017,Fulvestrant (40 mg/kg),33.0,32.49,3f right
256,HCI-017,Fulvestrant (40 mg/kg),36.0,34.983,3f right
256,HCI-017,Fulvestrant (40 mg/kg),38.0,42.336,3f right
256,HCI-017,Fulvestrant (40 mg/kg),40.0,55.296,3f right
256,HCI-017,Fulvestrant (40 mg/kg),43.0,72.5,3f right
256,HCI-017,Fulvestrant (40 mg/kg),45.0,97.216,3f right
256,HCI-017,Fulvestrant (40 mg/kg),47.0,123.008,3f right
257,HCI-017,Fulvestrant (200 mg/kg),1.0,63.36,3f right
257,HCI-017,Fulvestrant (200 mg/kg),3.0,42.336,3f right
257,HCI-017,Fulvestrant (200 mg/kg),5.0,33.6,3f right
257,HCI-017,Fulvestrant (200 mg/kg),8.0,19.456,3f right
257,HCI-017,Fulvestrant (200 mg/kg),10.0,13.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),12.0,16.384,3f right
257,HCI-017,Fulvestrant (200 mg/kg),15.0,22.05,3f right
257,HCI-017,Fulvestrant (200 mg/kg),17.0,28.88,3f right
257,HCI-017,Fulvestrant (200 mg/kg),19.0,13.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),22.0,1.0,3f right
257,HCI-017,Fulvestrant (200 mg/kg),24.0,1.0,3f right
257,HCI-017,Fulvestrant (200 mg/kg),26.0,0.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),29.0,0.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),31.0,0.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),33.0,0.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),36.0,0.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),38.0,0.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),40.0,0.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),43.0,0.5,3f right
257,HCI-017,Fulvestrant (200 mg/kg),45.0,1.0,3f right
257,HCI-017,Fulvestrant (200 mg/kg),47.0,0.5,3f right
258,HCI-017,Fulvestrant (200 mg/kg),1.0,81.12,3f right
258,HCI-017,Fulvestrant (200 mg/kg),3.0,32.49,3f right
258,HCI-017,Fulvestrant (200 mg/kg),5.0,28.749,3f right
258,HCI-017,Fulvestrant (200 mg/kg),8.0,23.275,3f right
258,HCI-017,Fulvestrant (200 mg/kg),10.0,33.6,3f right
258,HCI-017,Fulvestrant (200 mg/kg),12.0,47.5875,3f right
258,HCI-017,Fulvestrant (200 mg/kg),15.0,37.044,3f right
258,HCI-017,Fulvestrant (200 mg/kg),17.0,26.3375,3f right
258,HCI-017,Fulvestrant (200 mg/kg),19.0,29.16,3f right
258,HCI-017,Fulvestrant (200 mg/kg),22.0,18.7395,3f right
258,HCI-017,Fulvestrant (200 mg/kg),24.0,13.5,3f right
258,HCI-017,Fulvestrant (200 mg/kg),26.0,13.5,3f right
258,HCI-017,Fulvestrant (200 mg/kg),29.0,0.5,3f right
258,HCI-017,Fulvestrant (200 mg/kg),31.0,0.5,3f right
258,HCI-017,Fulvestrant (200 mg/kg),33.0,0.5,3f right
258,HCI-017,Fulvestrant (200 mg/kg),36.0,1.0,3f right
258,HCI-017,Fulvestrant (200 mg/kg),38.0,6.0,3f right
258,HCI-017,Fulvestrant (200 mg/kg),40.0,0.5,3f right
258,HCI-017,Fulvestrant (200 mg/kg),43.0,0.5,3f right
258,HCI-017,Fulvestrant (200 mg/kg),45.0,1.0,3f right
258,HCI-017,Fulvestrant (200 mg/kg),47.0,0.5,3f right
259,HCI-017,Fulvestrant (200 mg/kg),1.0,79.768,3f right
259,HCI-017,Fulvestrant (200 mg/kg),3.0,48.074,3f right
259,HCI-017,Fulvestrant (200 mg/kg),5.0,42.336,3f right
259,HCI-017,Fulvestrant (200 mg/kg),8.0,35.301,3f right
259,HCI-017,Fulvestrant (200 mg/kg),10.0,31.941,3f right
259,HCI-017,Fulvestrant (200 mg/kg),12.0,31.941,3f right
259,HCI-017,Fulvestrant (200 mg/kg),15.0,30.324,3f right
259,HCI-017,Fulvestrant (200 mg/kg),17.0,25.1125,3f right
259,HCI-017,Fulvestrant (200 mg/kg),19.0,17.92,3f right
259,HCI-017,Fulvestrant (200 mg/kg),22.0,28.0645,3f right
259,HCI-017,Fulvestrant (200 mg/kg),24.0,42.336,3f right
259,HCI-017,Fulvestrant (200 mg/kg),26.0,52.65,3f right
259,HCI-017,Fulvestrant (200 mg/kg),29.0,21.964,3f right
259,HCI-017,Fulvestrant (200 mg/kg),31.0,25.92,3f right
259,HCI-017,Fulvestrant (200 mg/kg),33.0,35.301,3f right
259,HCI-017,Fulvestrant (200 mg/kg),36.0,33.6,3f right
259,HCI-017,Fulvestrant (200 mg/kg),38.0,29.602,3f right
259,HCI-017,Fulvestrant (200 mg/kg),40.0,24.624,3f right
259,HCI-017,Fulvestrant (200 mg/kg),43.0,13.5,3f right
259,HCI-017,Fulvestrant (200 mg/kg),45.0,4.0,3f right
259,HCI-017,Fulvestrant (200 mg/kg),47.0,1.0,3f right
260,HCI-017,Fulvestrant (200 mg/kg),1.0,80.19,3f right
260,HCI-017,Fulvestrant (200 mg/kg),3.0,46.575,3f right
260,HCI-017,Fulvestrant (200 mg/kg),5.0,38.4,3f right
260,HCI-017,Fulvestrant (200 mg/kg),8.0,46.575,3f right
260,HCI-017,Fulvestrant (200 mg/kg),10.0,39.69,3f right
260,HCI-017,Fulvestrant (200 mg/kg),12.0,34.983,3f right
260,HCI-017,Fulvestrant (200 mg/kg),15.0,33.212,3f right
260,HCI-017,Fulvestrant (200 mg/kg),17.0,32.7015,3f right
260,HCI-017,Fulvestrant (200 mg/kg),19.0,13.5,3f right
260,HCI-017,Fulvestrant (200 mg/kg),22.0,17.9685,3f right
260,HCI-017,Fulvestrant (200 mg/kg),24.0,19.0575,3f right
260,HCI-017,Fulvestrant (200 mg/kg),26.0,34.983,3f right
260,HCI-017,Fulvestrant (200 mg/kg),29.0,24.5,3f right
260,HCI-017,Fulvestrant (200 mg/kg),31.0,22.542,3f right
260,HCI-017,Fulvestrant (200 mg/kg),33.0,24.5,3f right
260,HCI-017,Fulvestrant (200 mg/kg),36.0,20.1465,3f right
260,HCI-017,Fulvestrant (200 mg/kg),38.0,20.1465,3f right
260,HCI-017,Fulvestrant (200 mg/kg),40.0,21.386,3f right
260,HCI-017,Fulvestrant (200 mg/kg),43.0,23.12,3f right
260,HCI-017,Fulvestrant (200 mg/kg),45.0,25.725,3f right
260,HCI-017,Fulvestrant (200 mg/kg),47.0,13.5,3f right
261,HCI-017,Vehicle,1.0,43.218,3f right
261,HCI-017,Vehicle,3.0,48.074,3f right
261,HCI-017,Vehicle,5.0,56.074,3f right
261,HCI-017,Vehicle,8.0,78.652,3f right
261,HCI-017,Vehicle,10.0,76.7295,3f right
261,HCI-017,Vehicle,12.0,78.416,3f right
261,HCI-017,Vehicle,15.0,72.5,3f right
261,HCI-017,Vehicle,17.0,79.768,3f right
261,HCI-017,Vehicle,19.0,90.75,3f right
261,HCI-017,Vehicle,22.0,94.08,3f right
261,HCI-017,Vehicle,24.0,87.48,3f right
261,HCI-017,Vehicle,26.0,97.216,3f right
261,HCI-017,Vehicle,29.0,90.75,3f right
261,HCI-017,Vehicle,31.0,90.75,3f right
261,HCI-017,Vehicle,33.0,81.12,3f right
261,HCI-017,Vehicle,36.0,85.176,3f right
261,HCI-017,Vehicle,38.0,97.686,3f right
261,HCI-017,Vehicle,40.0,102.85,3f right
261,HCI-017,Vehicle,43.0,138.384,3f right
261,HCI-017,Vehicle,45.0,210.826,3f right
261,HCI-017,Vehicle,47.0,249.444,3f right
262,HCI-017,Vehicle,1.0,55.016,3f right
262,HCI-017,Vehicle,3.0,55.016,3f right
262,HCI-017,Vehicle,5.0,56.074,3f right
262,HCI-017,Vehicle,8.0,62.422,3f right
262,HCI-017,Vehicle,10.0,67.968,3f right
262,HCI-017,Vehicle,12.0,72.5,3f right
262,HCI-017,Vehicle,15.0,81.648,3f right
262,HCI-017,Vehicle,17.0,90.944,3f right
262,HCI-017,Vehicle,19.0,94.08,3f right
262,HCI-017,Vehicle,22.0,89.888,3f right
262,HCI-017,Vehicle,24.0,87.88,3f right
262,HCI-017,Vehicle,26.0,102.85,3f right
262,HCI-017,Vehicle,29.0,108.0,3f right
262,HCI-017,Vehicle,31.0,111.6,3f right
262,HCI-017,Vehicle,33.0,130.977,3f right
262,HCI-017,Vehicle,36.0,130.696,3f right
262,HCI-017,Vehicle,38.0,140.8995,3f right
262,HCI-017,Vehicle,40.0,158.4375,3f right
262,HCI-017,Vehicle,43.0,158.4375,3f right
262,HCI-017,Vehicle,45.0,172.8265,3f right
262,HCI-017,Vehicle,47.0,172.8265,3f right
263,HCI-017,Vehicle,1.0,74.36,3f right
263,HCI-017,Vehicle,3.0,84.7,3f right
263,HCI-017,Vehicle,5.0,108.0,3f right
263,HCI-017,Vehicle,8.0,117.0,3f right
263,HCI-017,Vehicle,10.0,134.54,3f right
263,HCI-017,Vehicle,12.0,147.456,3f right
263,HCI-017,Vehicle,15.0,158.4375,3f right
263,HCI-017,Vehicle,17.0,177.3155,3f right
263,HCI-017,Vehicle,19.0,179.56,3f right
263,HCI-017,Vehicle,22.0,191.1,3f right
263,HCI-017,Vehicle,24.0,196.0,3f right
263,HCI-017,Vehicle,26.0,200.9,3f right
263,HCI-017,Vehicle,29.0,215.6,3f right
263,HCI-017,Vehicle,31.0,222.912,3f right
263,HCI-017,Vehicle,33.0,223.818,3f right
263,HCI-017,Vehicle,36.0,230.625,3f right
263,HCI-017,Vehicle,38.0,262.4,3f right
263,HCI-017,Vehicle,40.0,255.881,3f right
263,HCI-017,Vehicle,43.0,259.0015,3f right
263,HCI-017,Vehicle,45.0,268.8,3f right
263,HCI-017,Vehicle,47.0,292.7825,3f right
