Day,Drug,Other Info,Replicate Number,Sample,Tumor Volume mm3,source_file,excel_sheet
33, Fulvestrant ,,M1,HCI-011,213.3625,43018_2022_337_MOESM5_ESM.xlsx,3h right
36, Fulvestrant ,,M1,HCI-011,222.156,43018_2022_337_MOESM5_ESM.xlsx,3h right
38, Fulvestrant ,,M1,HCI-011,176.6205,43018_2022_337_MOESM5_ESM.xlsx,3h right
40, Fulvestrant ,,M1,HCI-011,216.6255,43018_2022_337_MOESM5_ESM.xlsx,3h right
43, Fulvestrant ,,M1,HCI-011,208.25,43018_2022_337_MOESM5_ESM.xlsx,3h right
45, Fulvestrant ,,M1,HCI-011,204.768,43018_2022_337_MOESM5_ESM.xlsx,3h right
47, Fulvestrant ,,M1,HCI-011,208.25,43018_2022_337_MOESM5_ESM.xlsx,3h right
50, Fulvestrant ,,M1,HCI-011,161.604,43018_2022_337_MOESM5_ESM.xlsx,3h right
52, Fulvestrant ,,M1,HCI-011,186.624,43018_2022_337_MOESM5_ESM.xlsx,3h right
54, Fulvestrant ,,M1,HCI-011,178.85,43018_2022_337_MOESM5_ESM.xlsx,3h right
57, Fulvestrant ,,M1,HCI-011,170.582,43018_2022_337_MOESM5_ESM.xlsx,3h right
59, Fulvestrant ,,M1,HCI-011,165.528,43018_2022_337_MOESM5_ESM.xlsx,3h right
61, Fulvestrant ,,M1,HCI-011,155.648,43018_2022_337_MOESM5_ESM.xlsx,3h right
64, Fulvestrant ,,M1,HCI-011,182.648,43018_2022_337_MOESM5_ESM.xlsx,3h right
66, Fulvestrant ,,M1,HCI-011,239.704,43018_2022_337_MOESM5_ESM.xlsx,3h right
68, Fulvestrant ,,M1,HCI-011,245.48,43018_2022_337_MOESM5_ESM.xlsx,3h right
71, Fulvestrant ,,M1,HCI-011,248.368,43018_2022_337_MOESM5_ESM.xlsx,3h right
78, Fulvestrant ,,M1,HCI-011,230.625,43018_2022_337_MOESM5_ESM.xlsx,3h right
85, Fulvestrant ,,M1,HCI-011,202.502,43018_2022_337_MOESM5_ESM.xlsx,3h right
92, Fulvestrant ,,M1,HCI-011,269.7695,43018_2022_337_MOESM5_ESM.xlsx,3h right
99, Fulvestrant ,,M1,HCI-011,552.96,43018_2022_337_MOESM5_ESM.xlsx,3h right
105, Fulvestrant ,,M1,HCI-011,694.008,43018_2022_337_MOESM5_ESM.xlsx,3h right
112, Fulvestrant ,,M1,HCI-011,689.098,43018_2022_337_MOESM5_ESM.xlsx,3h right
120, Fulvestrant ,,M1,HCI-011,566.636,43018_2022_337_MOESM5_ESM.xlsx,3h right
123, Fulvestrant ,,M1,HCI-011,608.634,43018_2022_337_MOESM5_ESM.xlsx,3h right
127, Fulvestrant ,,M1,HCI-011,838.242,43018_2022_337_MOESM5_ESM.xlsx,3h right
130, Fulvestrant ,,M1,HCI-011,740.664,43018_2022_337_MOESM5_ESM.xlsx,3h right
133, Fulvestrant ,,M1,HCI-011,785.2935,43018_2022_337_MOESM5_ESM.xlsx,3h right
136, Fulvestrant ,,M1,HCI-011,736.622,43018_2022_337_MOESM5_ESM.xlsx,3h right
140, Fulvestrant ,,M1,HCI-011,1101.5625,43018_2022_337_MOESM5_ESM.xlsx,3h right
144, Fulvestrant ,,M1,HCI-011,1076.32,43018_2022_337_MOESM5_ESM.xlsx,3h right
147, Fulvestrant ,,M1,HCI-011,1087.506,43018_2022_337_MOESM5_ESM.xlsx,3h right
151, Fulvestrant ,,M1,HCI-011,1119.258,43018_2022_337_MOESM5_ESM.xlsx,3h right
153, Fulvestrant ,,M1,HCI-011,1540.0125,43018_2022_337_MOESM5_ESM.xlsx,3h right
158, Fulvestrant ,,M1,HCI-011,1530.9,43018_2022_337_MOESM5_ESM.xlsx,3h right
161, Fulvestrant ,,M1,HCI-011,1709.766,43018_2022_337_MOESM5_ESM.xlsx,3h right
164, Fulvestrant ,,M1,HCI-011,1811.25,43018_2022_337_MOESM5_ESM.xlsx,3h right
168, Fulvestrant ,,M1,HCI-011,2695.392,43018_2022_337_MOESM5_ESM.xlsx,3h right
1, Fulvestrant ,,M2,HCI-011,90.584,43018_2022_337_MOESM5_ESM.xlsx,3h right
3, Fulvestrant ,,M2,HCI-011,76.25,43018_2022_337_MOESM5_ESM.xlsx,3h right
5, Fulvestrant ,,M2,HCI-011,35.301,43018_2022_337_MOESM5_ESM.xlsx,3h right
8, Fulvestrant ,,M2,HCI-011,39.69,43018_2022_337_MOESM5_ESM.xlsx,3h right
10, Fulvestrant ,,M2,HCI-011,44.982,43018_2022_337_MOESM5_ESM.xlsx,3h right
12, Fulvestrant ,,M2,HCI-011,37.044,43018_2022_337_MOESM5_ESM.xlsx,3h right
15, Fulvestrant ,,M2,HCI-011,46.575,43018_2022_337_MOESM5_ESM.xlsx,3h right
17, Fulvestrant ,,M2,HCI-011,62.426,43018_2022_337_MOESM5_ESM.xlsx,3h right
19, Fulvestrant ,,M2,HCI-011,70.272,43018_2022_337_MOESM5_ESM.xlsx,3h right
22, Fulvestrant ,,M2,HCI-011,102.85,43018_2022_337_MOESM5_ESM.xlsx,3h right
24, Fulvestrant ,,M2,HCI-011,145.408,43018_2022_337_MOESM5_ESM.xlsx,3h right
26, Fulvestrant ,,M2,HCI-011,148.8375,43018_2022_337_MOESM5_ESM.xlsx,3h right
29, Fulvestrant ,,M2,HCI-011,114.92,43018_2022_337_MOESM5_ESM.xlsx,3h right
31, Fulvestrant ,,M2,HCI-011,103.968,43018_2022_337_MOESM5_ESM.xlsx,3h right
33, Fulvestrant ,,M2,HCI-011,90.944,43018_2022_337_MOESM5_ESM.xlsx,3h right
36, Fulvestrant ,,M2,HCI-011,74.431,43018_2022_337_MOESM5_ESM.xlsx,3h right
38, Fulvestrant ,,M2,HCI-011,99.825,43018_2022_337_MOESM5_ESM.xlsx,3h right
40, Fulvestrant ,,M2,HCI-011,106.624,43018_2022_337_MOESM5_ESM.xlsx,3h right
43, Fulvestrant ,,M2,HCI-011,124.2,43018_2022_337_MOESM5_ESM.xlsx,3h right
45, Fulvestrant ,,M2,HCI-011,145.408,43018_2022_337_MOESM5_ESM.xlsx,3h right
47, Fulvestrant ,,M2,HCI-011,124.93,43018_2022_337_MOESM5_ESM.xlsx,3h right
50, Fulvestrant ,,M2,HCI-011,88.938,43018_2022_337_MOESM5_ESM.xlsx,3h right
52, Fulvestrant ,,M2,HCI-011,78.416,43018_2022_337_MOESM5_ESM.xlsx,3h right
54, Fulvestrant ,,M2,HCI-011,82.8655,43018_2022_337_MOESM5_ESM.xlsx,3h right
57, Fulvestrant ,,M2,HCI-011,95.648,43018_2022_337_MOESM5_ESM.xlsx,3h right
59, Fulvestrant ,,M2,HCI-011,113.1325,43018_2022_337_MOESM5_ESM.xlsx,3h right
61, Fulvestrant ,,M2,HCI-011,143.65,43018_2022_337_MOESM5_ESM.xlsx,3h right
64, Fulvestrant ,,M2,HCI-011,97.216,43018_2022_337_MOESM5_ESM.xlsx,3h right
66, Fulvestrant ,,M2,HCI-011,49.368,43018_2022_337_MOESM5_ESM.xlsx,3h right
68, Fulvestrant ,,M2,HCI-011,68.75,43018_2022_337_MOESM5_ESM.xlsx,3h right
71, Fulvestrant ,,M2,HCI-011,99.0945,43018_2022_337_MOESM5_ESM.xlsx,3h right
78, Fulvestrant ,,M2,HCI-011,134.946,43018_2022_337_MOESM5_ESM.xlsx,3h right
85, Fulvestrant ,,M2,HCI-011,156.816,43018_2022_337_MOESM5_ESM.xlsx,3h right
92, Fulvestrant ,,M2,HCI-011,132.9615,43018_2022_337_MOESM5_ESM.xlsx,3h right
99, Fulvestrant ,,M2,HCI-011,384.1685,43018_2022_337_MOESM5_ESM.xlsx,3h right
105, Fulvestrant ,,M2,HCI-011,499.851,43018_2022_337_MOESM5_ESM.xlsx,3h right
112, Fulvestrant ,,M2,HCI-011,546.21,43018_2022_337_MOESM5_ESM.xlsx,3h right
120, Fulvestrant ,,M2,HCI-011,635.688,43018_2022_337_MOESM5_ESM.xlsx,3h right
123, Fulvestrant ,,M2,HCI-011,530.604,43018_2022_337_MOESM5_ESM.xlsx,3h right
127, Fulvestrant ,,M2,HCI-011,689.7,43018_2022_337_MOESM5_ESM.xlsx,3h right
130, Fulvestrant ,,M2,HCI-011,946.832,43018_2022_337_MOESM5_ESM.xlsx,3h right
133, Fulvestrant ,,M2,HCI-011,872.85,43018_2022_337_MOESM5_ESM.xlsx,3h right
136, Fulvestrant ,,M2,HCI-011,716.625,43018_2022_337_MOESM5_ESM.xlsx,3h right
140, Fulvestrant ,,M2,HCI-011,1096.772,43018_2022_337_MOESM5_ESM.xlsx,3h right
144, Fulvestrant ,,M2,HCI-011,1046.875,43018_2022_337_MOESM5_ESM.xlsx,3h right
147, Fulvestrant ,,M2,HCI-011,1019.554,43018_2022_337_MOESM5_ESM.xlsx,3h right
151, Fulvestrant ,,M2,HCI-011,968.256,43018_2022_337_MOESM5_ESM.xlsx,3h right
153, Fulvestrant ,,M2,HCI-011,1388.906,43018_2022_337_MOESM5_ESM.xlsx,3h right
158, Fulvestrant ,,M2,HCI-011,1341.648,43018_2022_337_MOESM5_ESM.xlsx,3h right
161, Fulvestrant ,,M2,HCI-011,1809.3815,43018_2022_337_MOESM5_ESM.xlsx,3h right
164, Fulvestrant ,,M2,HCI-011,1369.328,43018_2022_337_MOESM5_ESM.xlsx,3h right
168, Fulvestrant ,,M2,HCI-011,1600.4205,43018_2022_337_MOESM5_ESM.xlsx,3h right
1, Fulvestrant ,,M3,HCI-011,150.282,43018_2022_337_MOESM5_ESM.xlsx,3h right
3, Fulvestrant ,,M3,HCI-011,122.793,43018_2022_337_MOESM5_ESM.xlsx,3h right
5, Fulvestrant ,,M3,HCI-011,109.33,43018_2022_337_MOESM5_ESM.xlsx,3h right
8, Fulvestrant ,,M3,HCI-011,76.25,43018_2022_337_MOESM5_ESM.xlsx,3h right
10, Fulvestrant ,,M3,HCI-011,103.968,43018_2022_337_MOESM5_ESM.xlsx,3h right
12, Fulvestrant ,,M3,HCI-011,86.25,43018_2022_337_MOESM5_ESM.xlsx,3h right
15, Fulvestrant ,,M3,HCI-011,133.2,43018_2022_337_MOESM5_ESM.xlsx,3h right
17, Fulvestrant ,,M3,HCI-011,154.638,43018_2022_337_MOESM5_ESM.xlsx,3h right
19, Fulvestrant ,,M3,HCI-011,85.176,43018_2022_337_MOESM5_ESM.xlsx,3h right
22, Fulvestrant ,,M3,HCI-011,117.6,43018_2022_337_MOESM5_ESM.xlsx,3h right
24, Fulvestrant ,,M3,HCI-011,75.106,43018_2022_337_MOESM5_ESM.xlsx,3h right
26, Fulvestrant ,,M3,HCI-011,119.422,43018_2022_337_MOESM5_ESM.xlsx,3h right
29, Fulvestrant ,,M3,HCI-011,123.5755,43018_2022_337_MOESM5_ESM.xlsx,3h right
31, Fulvestrant ,,M3,HCI-011,154.2125,43018_2022_337_MOESM5_ESM.xlsx,3h right
33, Fulvestrant ,,M3,HCI-011,89.376,43018_2022_337_MOESM5_ESM.xlsx,3h right
36, Fulvestrant ,,M3,HCI-011,65.1655,43018_2022_337_MOESM5_ESM.xlsx,3h right
38, Fulvestrant ,,M3,HCI-011,92.3355,43018_2022_337_MOESM5_ESM.xlsx,3h right
40, Fulvestrant ,,M3,HCI-011,82.5,43018_2022_337_MOESM5_ESM.xlsx,3h right
43, Fulvestrant ,,M3,HCI-011,126,43018_2022_337_MOESM5_ESM.xlsx,3h right
45, Fulvestrant ,,M3,HCI-011,168.3375,43018_2022_337_MOESM5_ESM.xlsx,3h right
47, Fulvestrant ,,M3,HCI-011,145.8,43018_2022_337_MOESM5_ESM.xlsx,3h right
50, Fulvestrant ,,M3,HCI-011,87.1335,43018_2022_337_MOESM5_ESM.xlsx,3h right
52, Fulvestrant ,,M3,HCI-011,97.344,43018_2022_337_MOESM5_ESM.xlsx,3h right
54, Fulvestrant ,,M3,HCI-011,102.5285,43018_2022_337_MOESM5_ESM.xlsx,3h right
57, Fulvestrant ,,M3,HCI-011,164.775,43018_2022_337_MOESM5_ESM.xlsx,3h right
59, Fulvestrant ,,M3,HCI-011,148.8375,43018_2022_337_MOESM5_ESM.xlsx,3h right
61, Fulvestrant ,,M3,HCI-011,129.6,43018_2022_337_MOESM5_ESM.xlsx,3h right
64, Fulvestrant ,,M3,HCI-011,126,43018_2022_337_MOESM5_ESM.xlsx,3h right
66, Fulvestrant ,,M3,HCI-011,133.956,43018_2022_337_MOESM5_ESM.xlsx,3h right
68, Fulvestrant ,,M3,HCI-011,178.5375,43018_2022_337_MOESM5_ESM.xlsx,3h right
71, Fulvestrant ,,M3,HCI-011,196.992,43018_2022_337_MOESM5_ESM.xlsx,3h right
78, Fulvestrant ,,M3,HCI-011,228.152,43018_2022_337_MOESM5_ESM.xlsx,3h right
85, Fulvestrant ,,M3,HCI-011,246.402,43018_2022_337_MOESM5_ESM.xlsx,3h right
92, Fulvestrant ,,M3,HCI-011,188.538,43018_2022_337_MOESM5_ESM.xlsx,3h right
99, Fulvestrant ,,M3,HCI-011,398.816,43018_2022_337_MOESM5_ESM.xlsx,3h right
105, Fulvestrant ,,M3,HCI-011,431.664,43018_2022_337_MOESM5_ESM.xlsx,3h right
112, Fulvestrant ,,M3,HCI-011,500,43018_2022_337_MOESM5_ESM.xlsx,3h right
120, Fulvestrant ,,M3,HCI-011,441.8,43018_2022_337_MOESM5_ESM.xlsx,3h right
123, Fulvestrant ,,M3,HCI-011,427.432,43018_2022_337_MOESM5_ESM.xlsx,3h right
127, Fulvestrant ,,M3,HCI-011,475.1545,43018_2022_337_MOESM5_ESM.xlsx,3h right
130, Fulvestrant ,,M3,HCI-011,560,43018_2022_337_MOESM5_ESM.xlsx,3h right
133, Fulvestrant ,,M3,HCI-011,573.248,43018_2022_337_MOESM5_ESM.xlsx,3h right
136, Fulvestrant ,,M3,HCI-011,557.032,43018_2022_337_MOESM5_ESM.xlsx,3h right
140, Fulvestrant ,,M3,HCI-011,499.408,43018_2022_337_MOESM5_ESM.xlsx,3h right
144, Fulvestrant ,,M3,HCI-011,396.9,43018_2022_337_MOESM5_ESM.xlsx,3h right
147, Fulvestrant ,,M3,HCI-011,498.677,43018_2022_337_MOESM5_ESM.xlsx,3h right
151, Fulvestrant ,,M3,HCI-011,707.85,43018_2022_337_MOESM5_ESM.xlsx,3h right
153, Fulvestrant ,,M3,HCI-011,545,43018_2022_337_MOESM5_ESM.xlsx,3h right
158, Fulvestrant ,,M3,HCI-011,528.22,43018_2022_337_MOESM5_ESM.xlsx,3h right
161, Fulvestrant ,,M3,HCI-011,555.131,43018_2022_337_MOESM5_ESM.xlsx,3h right
164, Fulvestrant ,,M3,HCI-011,870.25,43018_2022_337_MOESM5_ESM.xlsx,3h right
168, Fulvestrant ,,M3,HCI-011,1481.049,43018_2022_337_MOESM5_ESM.xlsx,3h right
1, Fulvestrant ,,M4,HCI-011,93.775,43018_2022_337_MOESM5_ESM.xlsx,3h right
3, Fulvestrant ,,M4,HCI-011,54.675,43018_2022_337_MOESM5_ESM.xlsx,3h right
5, Fulvestrant ,,M4,HCI-011,58.725,43018_2022_337_MOESM5_ESM.xlsx,3h right
8, Fulvestrant ,,M4,HCI-011,50.8475,43018_2022_337_MOESM5_ESM.xlsx,3h right
10, Fulvestrant ,,M4,HCI-011,60.016,43018_2022_337_MOESM5_ESM.xlsx,3h right
12, Fulvestrant ,,M4,HCI-011,93.775,43018_2022_337_MOESM5_ESM.xlsx,3h right
15, Fulvestrant ,,M4,HCI-011,89.888,43018_2022_337_MOESM5_ESM.xlsx,3h right
17, Fulvestrant ,,M4,HCI-011,75.429,43018_2022_337_MOESM5_ESM.xlsx,3h right
19, Fulvestrant ,,M4,HCI-011,107.217,43018_2022_337_MOESM5_ESM.xlsx,3h right
22, Fulvestrant ,,M4,HCI-011,73.75,43018_2022_337_MOESM5_ESM.xlsx,3h right
24, Fulvestrant ,,M4,HCI-011,115.2,43018_2022_337_MOESM5_ESM.xlsx,3h right
26, Fulvestrant ,,M4,HCI-011,154.638,43018_2022_337_MOESM5_ESM.xlsx,3h right
29, Fulvestrant ,,M4,HCI-011,100.602,43018_2022_337_MOESM5_ESM.xlsx,3h right
31, Fulvestrant ,,M4,HCI-011,120.0945,43018_2022_337_MOESM5_ESM.xlsx,3h right
33, Fulvestrant ,,M4,HCI-011,89.7345,43018_2022_337_MOESM5_ESM.xlsx,3h right
36, Fulvestrant ,,M4,HCI-011,99.144,43018_2022_337_MOESM5_ESM.xlsx,3h right
38, Fulvestrant ,,M4,HCI-011,107.648,43018_2022_337_MOESM5_ESM.xlsx,3h right
40, Fulvestrant ,,M4,HCI-011,114.873,43018_2022_337_MOESM5_ESM.xlsx,3h right
43, Fulvestrant ,,M4,HCI-011,114.464,43018_2022_337_MOESM5_ESM.xlsx,3h right
45, Fulvestrant ,,M4,HCI-011,143.748,43018_2022_337_MOESM5_ESM.xlsx,3h right
47, Fulvestrant ,,M4,HCI-011,148.104,43018_2022_337_MOESM5_ESM.xlsx,3h right
50, Fulvestrant ,,M4,HCI-011,122.793,43018_2022_337_MOESM5_ESM.xlsx,3h right
52, Fulvestrant ,,M4,HCI-011,118.8,43018_2022_337_MOESM5_ESM.xlsx,3h right
54, Fulvestrant ,,M4,HCI-011,122.4,43018_2022_337_MOESM5_ESM.xlsx,3h right
57, Fulvestrant ,,M4,HCI-011,111.012,43018_2022_337_MOESM5_ESM.xlsx,3h right
59, Fulvestrant ,,M4,HCI-011,86.528,43018_2022_337_MOESM5_ESM.xlsx,3h right
61, Fulvestrant ,,M4,HCI-011,120.9325,43018_2022_337_MOESM5_ESM.xlsx,3h right
64, Fulvestrant ,,M4,HCI-011,133.956,43018_2022_337_MOESM5_ESM.xlsx,3h right
66, Fulvestrant ,,M4,HCI-011,177.45,43018_2022_337_MOESM5_ESM.xlsx,3h right
68, Fulvestrant ,,M4,HCI-011,187.308,43018_2022_337_MOESM5_ESM.xlsx,3h right
71, Fulvestrant ,,M4,HCI-011,338.688,43018_2022_337_MOESM5_ESM.xlsx,3h right
78, Fulvestrant ,,M4,HCI-011,759.7555,43018_2022_337_MOESM5_ESM.xlsx,3h right
85, Fulvestrant ,,M4,HCI-011,979.9,43018_2022_337_MOESM5_ESM.xlsx,3h right
92, Fulvestrant ,,M4,HCI-011,1123.2675,43018_2022_337_MOESM5_ESM.xlsx,3h right
99, Fulvestrant ,,M4,HCI-011,1114.947,43018_2022_337_MOESM5_ESM.xlsx,3h right
105, Fulvestrant ,,M4,HCI-011,1081.665,43018_2022_337_MOESM5_ESM.xlsx,3h right
112, Fulvestrant ,,M4,HCI-011,1429.754,43018_2022_337_MOESM5_ESM.xlsx,3h right
120, Fulvestrant ,,M4,HCI-011,1709.477,43018_2022_337_MOESM5_ESM.xlsx,3h right
123, Fulvestrant ,,M4,HCI-011,1997.12,43018_2022_337_MOESM5_ESM.xlsx,3h right
127, Fulvestrant ,,M4,HCI-011,1824.08,43018_2022_337_MOESM5_ESM.xlsx,3h right
130, Fulvestrant ,,M4,HCI-011,2060.4015,43018_2022_337_MOESM5_ESM.xlsx,3h right
1,Vehicle,,M0,HCI-011,98.696,43018_2022_337_MOESM5_ESM.xlsx,3h right
3,Vehicle,,M0,HCI-011,130.144,43018_2022_337_MOESM5_ESM.xlsx,3h right
5,Vehicle,,M0,HCI-011,182.59,43018_2022_337_MOESM5_ESM.xlsx,3h right
8,Vehicle,,M0,HCI-011,249.696,43018_2022_337_MOESM5_ESM.xlsx,3h right
10,Vehicle,,M0,HCI-011,313.632,43018_2022_337_MOESM5_ESM.xlsx,3h right
12,Vehicle,,M0,HCI-011,466.0125,43018_2022_337_MOESM5_ESM.xlsx,3h right
15,Vehicle,,M0,HCI-011,550.525,43018_2022_337_MOESM5_ESM.xlsx,3h right
17,Vehicle,,M0,HCI-011,737.3255,43018_2022_337_MOESM5_ESM.xlsx,3h right
19,Vehicle,,M0,HCI-011,729.3715,43018_2022_337_MOESM5_ESM.xlsx,3h right
22,Vehicle,,M0,HCI-011,1031.55,43018_2022_337_MOESM5_ESM.xlsx,3h right
24,Vehicle,,M0,HCI-011,1372.8825,43018_2022_337_MOESM5_ESM.xlsx,3h right
26,Vehicle,,M0,HCI-011,1671.2665,43018_2022_337_MOESM5_ESM.xlsx,3h right
29,Vehicle,,M0,HCI-011,1658.475,43018_2022_337_MOESM5_ESM.xlsx,3h right
31,Vehicle,,M0,HCI-011,1775.616,43018_2022_337_MOESM5_ESM.xlsx,3h right
33,Vehicle,,M0,HCI-011,2378.475,43018_2022_337_MOESM5_ESM.xlsx,3h right
36,Vehicle,,M0,HCI-011,2510.6125,43018_2022_337_MOESM5_ESM.xlsx,3h right
38,Vehicle,,M0,HCI-011,3021.975,43018_2022_337_MOESM5_ESM.xlsx,3h right
40,Vehicle,,M0,HCI-011,4186.116,43018_2022_337_MOESM5_ESM.xlsx,3h right
1,Vehicle,,M1,HCI-011,141.398,43018_2022_337_MOESM5_ESM.xlsx,3h right
3,Vehicle,,M1,HCI-011,185.9,43018_2022_337_MOESM5_ESM.xlsx,3h right
5,Vehicle,,M1,HCI-011,282.437,43018_2022_337_MOESM5_ESM.xlsx,3h right
8,Vehicle,,M1,HCI-011,406.802,43018_2022_337_MOESM5_ESM.xlsx,3h right
10,Vehicle,,M1,HCI-011,786.52,43018_2022_337_MOESM5_ESM.xlsx,3h right
12,Vehicle,,M1,HCI-011,828.144,43018_2022_337_MOESM5_ESM.xlsx,3h right
15,Vehicle,,M1,HCI-011,915.624,43018_2022_337_MOESM5_ESM.xlsx,3h right
17,Vehicle,,M1,HCI-011,979.776,43018_2022_337_MOESM5_ESM.xlsx,3h right
19,Vehicle,,M1,HCI-011,910.35,43018_2022_337_MOESM5_ESM.xlsx,3h right
22,Vehicle,,M1,HCI-011,1380.6975,43018_2022_337_MOESM5_ESM.xlsx,3h right
24,Vehicle,,M1,HCI-011,2019.0445,43018_2022_337_MOESM5_ESM.xlsx,3h right
1,Vehicle,,M2,HCI-011,130.696,43018_2022_337_MOESM5_ESM.xlsx,3h right
3,Vehicle,,M2,HCI-011,274.36,43018_2022_337_MOESM5_ESM.xlsx,3h right
5,Vehicle,,M2,HCI-011,406.451,43018_2022_337_MOESM5_ESM.xlsx,3h right
8,Vehicle,,M2,HCI-011,758.5435,43018_2022_337_MOESM5_ESM.xlsx,3h right
10,Vehicle,,M2,HCI-011,800,43018_2022_337_MOESM5_ESM.xlsx,3h right
12,Vehicle,,M2,HCI-011,998.001,43018_2022_337_MOESM5_ESM.xlsx,3h right
15,Vehicle,,M2,HCI-011,1166.4,43018_2022_337_MOESM5_ESM.xlsx,3h right
17,Vehicle,,M2,HCI-011,1260,43018_2022_337_MOESM5_ESM.xlsx,3h right
19,Vehicle,,M2,HCI-011,1332,43018_2022_337_MOESM5_ESM.xlsx,3h right
22,Vehicle,,M2,HCI-011,1687.864,43018_2022_337_MOESM5_ESM.xlsx,3h right
24,Vehicle,,M2,HCI-011,2097.2,43018_2022_337_MOESM5_ESM.xlsx,3h right
1,Vehicle,,M3,HCI-011,126.852,43018_2022_337_MOESM5_ESM.xlsx,3h right
3,Vehicle,,M3,HCI-011,161.604,43018_2022_337_MOESM5_ESM.xlsx,3h right
5,Vehicle,,M3,HCI-011,220.32,43018_2022_337_MOESM5_ESM.xlsx,3h right
8,Vehicle,,M3,HCI-011,363.384,43018_2022_337_MOESM5_ESM.xlsx,3h right
10,Vehicle,,M3,HCI-011,502.2,43018_2022_337_MOESM5_ESM.xlsx,3h right
12,Vehicle,,M3,HCI-011,564.0625,43018_2022_337_MOESM5_ESM.xlsx,3h right
15,Vehicle,,M3,HCI-011,550.525,43018_2022_337_MOESM5_ESM.xlsx,3h right
17,Vehicle,,M3,HCI-011,801.43,43018_2022_337_MOESM5_ESM.xlsx,3h right
19,Vehicle,,M3,HCI-011,911.754,43018_2022_337_MOESM5_ESM.xlsx,3h right
22,Vehicle,,M3,HCI-011,1320.3125,43018_2022_337_MOESM5_ESM.xlsx,3h right
24,Vehicle,,M3,HCI-011,1272.582,43018_2022_337_MOESM5_ESM.xlsx,3h right
26,Vehicle,,M3,HCI-011,1492.344,43018_2022_337_MOESM5_ESM.xlsx,3h right
29,Vehicle,,M3,HCI-011,1883.7975,43018_2022_337_MOESM5_ESM.xlsx,3h right
31,Vehicle,,M3,HCI-011,1961.0815,43018_2022_337_MOESM5_ESM.xlsx,3h right
33,Vehicle,,M3,HCI-011,2001.024,43018_2022_337_MOESM5_ESM.xlsx,3h right
36,Vehicle,,M3,HCI-011,2238.75,43018_2022_337_MOESM5_ESM.xlsx,3h right
38,Vehicle,,M3,HCI-011,2402.816,43018_2022_337_MOESM5_ESM.xlsx,3h right
40,Vehicle,,M3,HCI-011,3048.95,43018_2022_337_MOESM5_ESM.xlsx,3h right
1,AC-T,,M0,HCI-043,107.217,43018_2022_337_MOESM10_ESM.xlsx,8b left
4,AC-T,,M0,HCI-043,199.8375,43018_2022_337_MOESM10_ESM.xlsx,8b left
8,AC-T,,M0,HCI-043,77.2475,43018_2022_337_MOESM10_ESM.xlsx,8b left
11,AC-T,,M0,HCI-043,13.5,43018_2022_337_MOESM10_ESM.xlsx,8b left
15,AC-T,,M0,HCI-043,41.454,43018_2022_337_MOESM10_ESM.xlsx,8b left
18,AC-T,,M0,HCI-043,34.4605,43018_2022_337_MOESM10_ESM.xlsx,8b left
22,AC-T,,M0,HCI-043,99.0945,43018_2022_337_MOESM10_ESM.xlsx,8b left
25,AC-T,,M0,HCI-043,130.696,43018_2022_337_MOESM10_ESM.xlsx,8b left
1,AC-T,,M1,HCI-043,85.6745,43018_2022_337_MOESM10_ESM.xlsx,8b left
4,AC-T,,M1,HCI-043,141.312,43018_2022_337_MOESM10_ESM.xlsx,8b left
8,AC-T,,M1,HCI-043,21.964,43018_2022_337_MOESM10_ESM.xlsx,8b left
11,AC-T,,M1,HCI-043,29.602,43018_2022_337_MOESM10_ESM.xlsx,8b left
15,AC-T,,M1,HCI-043,36.8,43018_2022_337_MOESM10_ESM.xlsx,8b left
18,AC-T,,M1,HCI-043,89.376,43018_2022_337_MOESM10_ESM.xlsx,8b left
22,AC-T,,M1,HCI-043,152.46,43018_2022_337_MOESM10_ESM.xlsx,8b left
25,AC-T,,M1,HCI-043,191.1,43018_2022_337_MOESM10_ESM.xlsx,8b left
29,AC-T,,M1,HCI-043,235.468,43018_2022_337_MOESM10_ESM.xlsx,8b left
32,AC-T,,M1,HCI-043,515,43018_2022_337_MOESM10_ESM.xlsx,8b left
36,AC-T,,M1,HCI-043,235.468,43018_2022_337_MOESM10_ESM.xlsx,8b left
39,AC-T,,M1,HCI-043,515,43018_2022_337_MOESM10_ESM.xlsx,8b left
43,AC-T,,M1,HCI-043,227.254,43018_2022_337_MOESM10_ESM.xlsx,8b left
46,AC-T,,M1,HCI-043,344.608,43018_2022_337_MOESM10_ESM.xlsx,8b left
50,AC-T,,M1,HCI-043,433.2,43018_2022_337_MOESM10_ESM.xlsx,8b left
53,AC-T,,M1,HCI-043,429.3,43018_2022_337_MOESM10_ESM.xlsx,8b left
57,AC-T,,M1,HCI-043,437.536,43018_2022_337_MOESM10_ESM.xlsx,8b left
1,AC-T,,M2,HCI-043,84.27,43018_2022_337_MOESM10_ESM.xlsx,8b left
4,AC-T,,M2,HCI-043,89.2375,43018_2022_337_MOESM10_ESM.xlsx,8b left
8,AC-T,,M2,HCI-043,18,43018_2022_337_MOESM10_ESM.xlsx,8b left
11,AC-T,,M2,HCI-043,13.5,43018_2022_337_MOESM10_ESM.xlsx,8b left
15,AC-T,,M2,HCI-043,84.7,43018_2022_337_MOESM10_ESM.xlsx,8b left
18,AC-T,,M2,HCI-043,60.025,43018_2022_337_MOESM10_ESM.xlsx,8b left
