Study,Study_ID,Group,Drug,Control,MID,Day,Size
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_31,17,682.62
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_31,21,932.93
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_31,24,1206
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_31,28,1357.26
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_48,0,265.5
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_48,3,411.47
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_48,7,525.3
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_48,10,700.87
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_48,14,928.72
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_48,17,1249.58
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_48,21,1444.23
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_48,24,1818.45
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_48,28,1900.07
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_9,0,160.04
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_9,3,256.51
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_9,7,375.39
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_9,10,457.58
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_9,14,584.72
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_9,17,691.55
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_9,21,986.64
TM00222,JW217T_LG1102,Grp1 IV D5W,D5W,1,102_9,24,1311.44
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_03,-1,271.72
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_03,3,347.28
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_03,7,347.61
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_03,10,388.94
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_03,14,425.22
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_03,17,479.01
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_03,21,611.58
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_03,24,641.43
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_03,28,650.8
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_10,-1,92.71
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_10,3,101.77
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_10,7,101.77
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_10,10,186.65
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_10,14,217.47
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_10,17,217.47
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_10,21,340.97
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_10,24,375.34
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_10,28,454.03
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_13,-1,161.06
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_13,3,164.21
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_13,7,164.4
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_13,10,174.32
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_13,14,192.95
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_13,17,294.45
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_13,21,337.06
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_13,24,381.13
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_13,28,396.25
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_19,-1,97.16
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_19,3,112.9
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_19,7,112.9
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_19,10,125.04
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_19,14,153.49
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_19,17,201.91
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_19,21,269.16
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_19,24,336.12
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_19,28,353.4
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_28,-1,107.35
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_28,3,114.35
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_28,7,116.93
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_28,10,121.19
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_28,14,150.05
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_28,17,172.66
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_28,21,271.26
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_28,24,322.58
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_28,28,336.55
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_40,-1,140.1
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_40,3,158.31
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_40,7,158.5
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_40,10,162.24
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_40,14,183.05
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_40,17,204.58
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_40,21,278.63
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_40,24,394.94
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_40,28,403.65
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_48,-1,102.47
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_48,3,108.66
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_48,7,109.43
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_48,10,131.03
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_48,14,153.32
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_49,-1,194.1
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_49,3,223.56
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_49,7,225.33
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_49,10,266.88
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_49,14,402.11
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_49,17,472.01
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_49,21,760.42
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_49,24,911.61
TM00233,JW217T_LG1202,Grp1 IV D5W,D5W,1,202_49,28,981.95
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-04,0,112.7
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-04,5,233.24
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-04,8,276.41
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-04,12,303.01
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-04,15,338.64
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-04,19,364.56
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-04,22,567.08
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-04,26,675.13
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-08,0,95.8
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-08,5,132.58
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-08,8,166.46
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-08,12,180.37
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-08,15,210.62
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-08,19,246.81
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-08,22,315.49
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-08,26,384.81
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-10,0,100.71
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-10,5,142.6
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-10,8,151.95
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-10,12,159.44
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-10,15,169.39
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-10,19,185.2
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-10,22,218.65
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-10,26,254.59
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-11,0,135.66
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-11,5,183.17
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-11,8,242.32
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-11,12,271.34
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-11,15,328.03
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-11,19,438.72
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-11,22,502.68
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-11,26,584.04
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-22,0,111.22
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-22,5,145.17
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-22,8,195.74
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-22,12,254.7
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-22,15,324.81
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-22,19,377.63
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-22,22,413.09
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-22,26,442.17
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-25,0,184.23
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-25,5,315.84
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-25,8,339.7
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-25,12,358.26
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-25,15,376.37
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-25,19,386.22
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-25,22,414.06
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-25,26,464.27
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-29,0,81.57
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-29,5,128.42
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-29,8,138.39
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-29,12,148.26
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-29,15,158.4
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-29,19,219.53
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-29,22,247.79
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-29,26,257.74
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-39,0,96.71
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-39,5,131.73
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-39,8,157.15
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-39,12,167.19
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-39,15,195.81
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-39,19,221.53
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-39,22,308.45
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-39,26,310.47
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-42,0,142.5
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-42,5,240.94
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-42,8,255.75
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-42,12,294.17
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-42,15,330.04
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-42,19,372.15
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-42,22,421.22
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-42,26,426.24
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-48,0,101.65
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-48,5,130.93
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-48,8,165.63
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-48,12,181.18
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-48,15,187
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-48,19,237.6
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-48,22,283.77
TM00253,JW217T_LG1260,Group 1 IV D5W,D5W,1,260-48,26,287.18
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
,,,,,,,
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_09,0,136.35
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_09,4,346.74
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_09,8,467.72
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_09,11,590.11
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_09,15,658.39
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_09,18,727.57
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_09,22,823.53
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_09,25,856.62
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_24,0,103.19
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_24,4,132.34
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_24,8,152.4
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_24,11,186.74
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_24,15,210.44
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_24,18,285.49
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_24,22,333.89
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_24,25,368.67
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_30,0,295.68
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_30,4,387.57
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_30,8,471.5
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_30,11,689.21
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_30,15,838.23
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_30,18,767.6
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_30,22,917
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_30,25,977.68
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_38,0,326.86
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_38,4,509.67
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_38,8,708.07
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_38,11,712.8
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_38,15,610.83
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_38,18,559.59
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_38,22,510.22
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_38,25,472.46
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_43,0,229.87
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_43,4,424.61
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_43,8,490.76
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_43,11,668.9
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_43,15,840.2
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_43,18,809.07
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_43,22,893.48
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_43,25,890.64
J000079689,JW218T_J79689,Grp1 D5W,D5W,1,689_44,0,231.47
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-01,-1,168.27
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-01,3,175.19
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-01,7,177.75
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-01,10,179.9
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-01,14,182.55
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-01,17,190.95
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-01,21,168.42
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-01,24,185.69
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-01,28,187.34
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-03,-1,70.7
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-03,3,76.72
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-03,7,88.02
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-03,10,103.89
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-03,14,123.57
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-03,17,129.07
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-03,21,131.75
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-03,24,135.1
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-03,28,152.96
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-10,-1,118.07
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-10,3,126.19
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-10,7,127.07
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-10,10,130.27
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-10,14,137.78
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-10,17,139.23
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-10,21,135.08
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-10,24,161.69
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-10,28,196.19
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-17,-1,80.72
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-17,3,86.9
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-17,7,115.6
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-17,10,128.45
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-17,14,130.62
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-17,17,132.51
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-17,21,151.25
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-17,24,154.84
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-17,28,182.46
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-29,-1,87.68
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-29,3,90.46
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-29,7,83.37
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-29,10,91.02
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-29,14,101.59
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-29,17,111.89
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-29,21,115.77
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-29,24,119.73
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-29,28,140.03
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-40,-1,171.59
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-40,3,227.52
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-40,7,259.08
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-40,10,264.39
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-40,14,266.66
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-40,17,279.5
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-40,21,291.79
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-40,24,295.73
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-40,28,300.6
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-51,-1,91.9
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-51,3,120.72
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-51,7,167.78
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-51,10,171.75
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-51,14,173.76
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-51,17,198.45
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-51,21,206.77
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-51,24,219.95
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-51,28,224.54
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-57,-1,110.67
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-57,3,131.69
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-57,7,137.54
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-57,10,148.9
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-57,14,153.59
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-57,17,157.62
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-57,21,165.07
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-57,24,177.57
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-57,28,181.99
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-60,-1,82.5
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-60,3,87.32
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-60,7,92.1
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-60,10,115.59
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-60,14,175.95
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-60,17,198.12
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-60,21,195.37
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-60,24,215.25
TM00387,JW219_01TKD0459,Vehicle,D5W,1,459-60,28,220.22
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-003,0,196.74
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-003,3,212.1
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-003,7,273.75
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-003,10,498.83
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-003,14,906
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-003,17,1141.9
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-003,21,1178.21
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-006,0,77.51
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-006,3,97.85
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-006,7,180.86
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-006,10,229.26
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-006,14,522.27
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-006,17,704.84
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-006,21,1047.21
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-010,0,144.97
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-010,3,263.39
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-010,7,320.66
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-010,10,733.45
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-010,14,865.05
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-017,0,78.66
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-017,3,143.32
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-017,7,152.16
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-017,10,360.92
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-017,14,396.87
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-017,17,721.67
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-017,21,783.3
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-019,0,175.14
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-019,3,350.34
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-019,7,432.49
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-019,10,447.79
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-019,14,652.51
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-021,0,132.14
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-021,3,163.41
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-021,7,281.93
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-021,10,658.49
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-021,14,709.63
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-022,0,74.59
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-022,3,138.73
TM01039,JW219_02TKD2232,GRP1 - Vehicle,D5W,1,232-022,7,325.31
